user_id,followers,following,posts,likes_received,comments_received,mentions,shares,account_age_days,region,engagement_rate,degree_centrality,betweenness_centrality,influence_score
U02903,308913,2684,766,892128,29575,951,21095,363,North,336.66,0.383,0.341,36.1
U02904,325963,4189,1850,3086905,167005,9172,23822,1604,East,1203.18,0.109,0.281,30.6
U02905,432075,1041,1305,2846106,112780,5292,3243,1505,Central,789.21,0.414,0.292,44.4
U02906,312454,6035,2673,2212523,24699,5325,8546,3139,North,747.63,0.169,0.276,30.8
U02907,474424,7336,1607,4468568,196796,3815,35269,3735,Central,4696.451453900709,0.498,0.264,48.5
U02908,63840,9558,1020,2115850,162344,8530,28311,1402,South,4585.72,0.767,0.114,22.1
U02909,173982,2843,4076,1900978,53751,970,13514,1998,South,1247.09,0.322,0.401,26.7
U02910,56135,5389,2845,2626485,178114,3844,20004,956,Central,6265.24,0.608,0.242,21.0
U02911,45335,5040,2369,4644208,146162,5642,21271,200,West,11855.96,0.322,0.134,12.4
U02912,235996,7314,672,4336761,89416,1960,46147,4570,Central,2027.08,0.446,0.082,27.1
U02913,113003,6252,354,3541861,32420,2128,44318,3954,Central,3277.73,0.274,0.227,18.0
U02914,203608,8071,3980,404186,146220,6158,23998,3955,North,557.58,0.574,0.344,32.6
U02915,218948,8507,4843,1505059,186418,5817,9314,4829,South,1113.11,0.719,0.241,34.5
U02916,310480,1143,2918,75612,38543,8178,28378,229,South,86.42,0.488,0.263,36.8
U02917,472849,3556,195,474585,86,8173,112,1901,Central,100.46,0.557,0.103,46.3
U02918,424701,6534,2409,4158385,45900,180,32348,3720,East,1033.17,0.557,0.349,47.9
U02919,189185,5442,1400,4076756,58946,3938,28905,3119,North,2310.68,0.4,0.08,22.9
U02920,162826,4826,273,512598,75830,8469,44942,3933,West,547.67,0.711,0.308,31.8
U02921,385398,1739,712,2290297,195286,9498,21877,1882,South,847.62,0.346,0.332,40.5
U02922,61869,5728,2498,1396117,192690,947,28092,488,East,3813.75,0.136,0.164,10.4
U02923,270261,7408,2134,363467,134138,7664,2748,2788,Central,382.65,0.266,0.205,28.3
U02924,211537,393,2817,1907405,43477,2323,41233,3707,South,1004.45,0.573,0.119,28.7
U02925,91445,5919,3467,515611,42369,8042,14812,3700,Central,795.5,0.373,0.327,20.4
U02926,308243,9063,1328,3680266,16325,4461,37864,900,West,1220.43,0.469,0.083,32.6
U02927,160401,5741,1431,4834806,158273,1122,11955,3175,North,3507.54,0.402,0.215,23.6
U02928,92840,9528,3387,2112684,44167,2041,17377,3172,South,4696.451453900709,0.486,0.156,19.4
U02929,326613,3532,985,1215009,179617,9418,13030,1594,Central,646.97,0.669,0.239,41.0
U02930,87140,44,383,2497822,120072,7677,44936,1322,Central,3555.37,0.755,0.341,28.1
U02931,336443,6823,4267,4832955,97454,345,39483,1000,West,1581.31,0.256,0.304,34.8
U02932,81088,2135,1043,798016,185856,9480,35204,575,West,2130.12,0.636,0.094,20.3
U02933,217408,106,604,3405797,31204,8438,15237,2735,Central,1638.3,0.489,0.078,26.6
U02934,404006,1810,3687,465702,92743,5452,36680,1591,North,230.05,0.205,0.153,35.4
U02935,114361,9340,2659,1502455,51718,296,24481,3307,East,1539.89,0.549,0.435,27.7
U02936,383825,7815,736,2196711,36222,4348,35749,2957,South,619.5,0.82,0.18,46.9
U02937,360967,2757,4252,1918639,188622,1624,13276,2885,Central,792.8,0.302,0.025,31.8
U02938,451333,5984,1227,892948,121053,3655,26969,4820,West,331.95,0.404,0.307,45.8
U02939,84478,3399,3380,3885192,32220,3153,47527,666,West,4789.7,0.129,0.284,14.2
U02940,357572,1781,3254,3365523,21470,7128,3922,214,North,971.23,0.427,0.129,36.2
U02941,468338,9883,4148,2177074,62381,7377,38710,1794,West,531.45,0.482,0.123,44.9
U02942,381521,8141,3644,2093385,166728,1727,34899,151,Central,767.2,0.845,0.006,43.7
U02943,93992,3641,3515,373753,29107,8994,21164,3730,East,552.48,0.263,0.16,15.0
U02944,411089,3541,257,3302561,148344,6703,45494,1874,Central,983.79,0.643,0.098,43.6
U02945,53700,8157,4690,1149070,21121,6664,36349,759,South,2336.41,0.51,0.054,15.1
U02946,294442,4613,632,1505409,67357,7761,26375,441,West,625.65,0.897,0.235,43.3
U02947,248848,3775,1267,4301724,104405,7277,15741,4420,South,1938.42,0.485,0.298,33.1
U02948,265563,3879,2230,3210960,25804,7888,34325,1900,East,1257.69,0.44,0.094,29.3
U02949,259798,4473,1442,3480870,79341,2897,4111,2348,North,1492.53,0.619,0.226,35.1
U02950,15786,5218,2963,1323606,53560,6867,12856,869,North,10080.48,0.548,0.078,13.7
U02951,254121,410,264,2505080,9233,9753,21526,3962,Central,1003.94,0.637,0.36,37.7
U02952,468375,4806,2268,68638,196,7543,11221,3697,West,14.86,0.562,0.178,47.6
U02953,218361,4405,1747,1227478,29038,4077,28229,1723,East,628.62,0.155,0.296,24.3
U02954,138492,2753,3235,4000304,149699,6321,43589,4258,East,3428.91,0.554,0.206,24.9
U02955,497407,3560,2598,2372953,7531,9129,17467,1815,East,484.63,0.55,0.073,47.3
U02956,49541,4251,3779,3174198,101121,6555,20356,4520,West,7427.64,0.302,0.185,13.3
U02957,243165,3667,822,3944245,4917,7792,20076,4836,South,1632.15,0.508,0.097,29.1
U02958,256323,9084,4747,4684545,43133,8899,36235,2329,South,1911.73,0.083,0.157,22.8
U02959,238999,5289,1960,407715,35694,3672,35721,2849,West,245.27,0.501,0.251,31.8
U02960,460866,5033,1749,2905170,67966,3352,11717,4194,East,704.11,0.587,0.054,45.1
U02961,21091100,2636,2741,4973839,148729,3431,44772,536,East,2710.84,0.642,0.14,30.4
U02962,486652,9164,815,999469,84215,3689,32374,2402,East,291.9,0.59,0.186,49.6
U02963,33459,241,4072,4298812,2953,6794,44705,4789,Central,12891.74,0.273,0.122,10.4
U02964,366981,5505,1320,2900915,28935,4858,43768,1029,East,829.9,0.157,0.331,35.5
U02965,296498,1696,4637,1589828,60895,9404,28784,1893,North,638.89,0.638,0.32,39.9
U02966,120310,7690,740,3916350,55682,6865,35186,4261,Central,3486.6,0.531,0.038,19.8
U02967,114022,3788,4320,4352883,112957,6723,31474,3559,South,4312.87,0.549,0.309,25.2
U02968,359854,2942,1971,713357,70175,9500,30470,2462,North,295.74,0.786,0.076,42.4
U02969,318822,588,3036,3408572,148740,8574,26640,668,South,1302.38,0.129,0.225,29.4
U02970,305604,7906,4362,4682172,50495,325,11557,931,North,1614.71,0.811,0.373,45.1
U02971,25464,3970,645,3331772,135578,9662,18561,4280,North,15745.78,0.338,0.351,15.7
U02972,298961,2650,1735,2735920,20142,8818,35266,2563,West,948.83,0.615,0.065,34.5
U02973,490694,8444,4741,698548,197684,3300,36907,4796,West,343.79,0.447,0.069,44.7
U02974,8710,205,744,2251208,197337,2356,23374,534,South,37170.16,0.381,0.346,15.5
U02975,234529,4693,514,4529473,55125,5384,5562,1932,West,2048.82,0.148,0.078,21.0
U02976,247214,1615,2613,3995900,46836,9992,6707,495,North,1711.09,0.316,0.185,27.3
U02977,448382,1278,123,2251708,27,6091,44700,749,East,502.21,0.543,0.188,46.0
U02978,141458,226,4959,1544518,195196,5789,6298,82,East,1781.79,0.521,0.208,24.5
U02979,237806,1878,4518,4016138,7643,2171,14185,2801,West,1704.89,0.64,0.199,33.4
U02980,358610,9471,940,4838120,420,8977,3138,1205,South,1349.71,0.312,0.258,36.5
U02981,30212,4460,863,1497618,19503,7975,10941,834,Central,5279.62,0.599,0.216,18.5
U02982,400554,9999,3889,4054243,58985,569,41971,4404,South,1085.79,0.463,0.376,44.8
U02983,411115,2680,2603,1540018,195047,2617,13699,2227,West,611.81,0.577,0.124,42.8
U02984,359837,7624,4116,4136853,33318,8813,41755,2717,North,1195.94,0.553,0.127,38.8
U02985,324109,905,4838,4823445,114009,7068,40585,3124,West,1664.09,0.356,0.1,31.8
U02986,373818,1090,2006,3316344,130088,4035,35004,2187,East,1061.15,0.5,0.211,40.4
U02987,390889,173,1269,2483299,159873,5238,13444,722,East,839.79,0.542,0.069,39.6
U02988,451702,8990,3097,1570522,139876,1260,49860,2461,South,502.52,0.607,0.13,46.4
U02989,214113,6719,3175,299453,197015,8366,30476,4741,East,599.93,0.751,0.417,38.4
U02990,228055,7440,2161,262353,132336,6311,38494,3439,East,405.18,0.323,0.029,23.0
U02991,318986,9274,1495,4178533,168853,5115,17157,3536,South,1574.61,0.217,0.316,33.0
U02992,96584,3329,1311,3307383,63967,6118,33155,2856,East,3755.47,0.707,0.182,24.6
U02993,428121,7228,2607,1136150,81523,5866,32820,1825,South,360.59,0.193,0.115,36.1
U02994,385268,5027,2130,2760155,147435,4341,29858,2354,West,907.76,0.657,0.163,43.4
U02995,315551,5431,2287,4393768,175176,1810,29581,2095,North,1669.98,0.268,0.085,29.2
U02996,150860,6620,476,3239035,1016,4807,35151,2924,South,2150.4,0.324,0.337,23.8
U02997,173869,4704,4403,4582199,86750,8081,49888,4245,East,2884.88,0.434,0.142,23.7
U02998,217515,250,3534,587633,160460,535,43459,102,North,639.0,0.16,0.264,23.7
U02999,331281,759,4594,363830,22793,4021,15547,2395,South,144.23,0.256,0.264,33.6
U03000,389028,5020,4145,3332623,70562,8208,44447,1354,East,947.34,0.115,0.015,29.8
U03001,335943,5703,3094,2912146,109626,5797,17490,4935,East,1030.02,0.584,0.089,37.0
U03002,464969,7326,1536,3441033,16572,246,12439,755,South,757.88,0.448,0.39,49.3
U03003,480295,5726,3269,4907620,183149,8460,9938,339,Central,1212.45,0.453,0.031,43.3
U03004,352467,1890,2832,544569,73550,535,35178,3522,East,258.84,0.438,0.092,35.3
U03005,185487,3674,4618,4654598,156907,4793,23195,1378,South,2932.34,0.446,0.248,26.9
U03006,299554,4443,1160,304107,85487,1141,41399,1118,East,244.21,0.354,0.18,31.7
U03007,212569,9839,128,2626216,80385,2744,41868,2606,South,1424.54,0.641,0.155,30.8
U03008,314566,5329,637,4159545,193196,3934,26910,4647,North,1629.39,0.097,0.215,28.3
U03009,406070,6353,875,3402465,170973,2654,10549,705,East,1048.42,0.161,0.015,32.0
U03010,184697,7358,3318,1113139,103171,8756,5594,2709,South,881.98,0.722,0.035,28.1
U03011,252905,3628,733,3021310,92836,5663,48070,1800,East,1378.18,0.503,0.095,29.7
U03012,22865,9644,670,4510444,156161,3612,15358,956,East,23140.25,0.045,0.038,3.5
U03013,368299,6752,1985,1016266,136914,2912,657,2614,South,461.81,0.514,0.253,41.1
U03014,244951,8484,3909,4687358,195853,4976,19844,4809,East,2313.36,0.132,0.239,24.6
U03015,229881,7494,2122,3264987,66627,3385,40257,1327,East,1565.2,0.71,0.255,35.4
U03016,266238,6218,1358,433640,22534,8063,4570,1116,South,205.2,0.634,0.045,32.2
U03017,107786,318,1422,1665705,38942,2348,34581,848,North,1726.01,0.869,0.468,34.3
U03018,299003,5840,4092,4310481,105538,6898,20792,3103,North,1618.1,0.39,0.36,35.9
U03019,372614,1303,2166,1689859,62694,4462,45262,1363,East,537.64,0.207,0.262,35.5
U03020,174870,6035,1842,4733627,161863,2638,22438,2973,West,3169.73,0.342,0.143,22.0
U03021,65621,7016,3867,2099940,175032,4660,26090,440,West,4533.69,0.346,0.095,13.5
U03022,193448,5456,1844,1713556,37375,1196,22840,3525,West,982.39,0.527,0.168,27.5
U03023,99331,3091,1783,4260884,197954,5259,34048,1003,East,5285.96,0.084,0.279,14.3
U03024,187000,603,3752,3927537,126246,7171,3543,463,Central,2437.83,0.449,0.037,22.8
U03025,313431,6713,1637,1191729,52783,5928,2471,333,Central,464.42,0.247,0.152,29.9
U03026,56741,6985,2551,3904838,40236,152,29110,3970,North,7236.29,0.347,0.373,18.4
U03027,373647,4784,3323,1253958,33072,5879,19717,4764,North,379.85,0.727,0.203,44.8
U03028,112345,7166,1004,4478035,94221,255,8364,2101,South,4405.27,0.651,0.174,24.4
U03029,447349,7793,641,36699,14216,3672,38534,830,East,24.09,0.596,0.15,46.2
U03030,366235,5129,4252,3310950,26227,6348,37470,4127,South,939.85,0.577,0.166,40.5
U03031,136329,486,1485,775034,150763,9006,5449,36,South,1121.43,0.397,0.323,24.0
U03032,281635,8705,1700,3383934,97769,9765,9207,1616,North,1375.1,0.44,0.153,31.6
U03033,55406,4672,2948,4893396,105600,5116,39119,4788,Central,9784.68,0.135,0.184,10.4
U03034,49914,6727,513,3338081,64935,2132,23905,1973,West,7337.99,0.203,0.093,9.5
U03035,478025,9110,227,2169349,111220,8321,15413,3800,North,570.15,0.475,0.152,46.0
U03036,401225,3633,2080,4116495,68582,3558,26463,1822,East,1111.44,0.226,0.28,38.2
U03037,77253,6223,4841,975823,9041,5573,17649,1357,East,1321.65,0.588,0.099,19.2
U03038,141380,206,2869,2715649,113640,1981,4681,1615,East,2322.69,0.44,0.072,20.2
U03039,98873,8851,2892,4828409,16211,3706,32368,4398,East,4965.37,0.39,0.25,19.8
U03040,197610,601,3049,1779559,137769,4796,34816,2259,East,1249.12,0.329,0.113,22.7
U03041,145700,5415,4304,135589,182924,7386,3908,4361,Central,720.8,0.54,0.167,24.3
U03042,164064,3524,4178,2207815,133489,8997,12466,4955,East,1752.51,0.586,0.03,23.8
U03043,264719,367,121,2420831,115346,1769,31231,3712,East,1132.35,0.274,0.146,26.9
U03044,94567,4626,2707,4059693,192863,5592,37861,1505,South,5312.59,0.345,0.081,15.2
U03045,441418,9356,2733,4023010,43841,9696,45686,2973,East,961.04,0.412,0.29,45.0
U03046,363839,1677,1118,1700425,154794,165,30192,1875,West,4696.451453900709,0.514,0.495,45.7
U03047,380284,2929,4875,3864126,41492,5723,4688,2936,East,1070.67,0.512,0.132,39.5
U03048,84780,1901,1308,715470,95,7677,17635,3535,East,844.46,0.43,0.061,15.8
U03049,354093,1258,4169,946086,48180,1041,12649,4845,West,335.22,0.592,0.393,44.5
U03050,418130,2309,504,3020108,100487,6681,49380,3919,South,842.45,0.423,0.255,42.8
U03051,87631,5722,3008,3538948,12751,4213,684,2341,North,4111.17,0.171,0.481,19.2
U03052,375651,7807,3679,4036344,55747,6011,18779,4344,South,1148.69,0.717,0.117,43.0
U03053,178873,6906,2520,3111443,9952,7125,25899,4048,South,1767.28,0.646,0.264,30.7
U03054,393800,7715,529,638639,48666,1443,14964,1470,Central,223.96,0.175,0.076,32.6
U03055,239228,7158,619,3376381,143997,681,36548,589,South,1712.32,0.486,0.104,28.6
U03056,401114,3835,3029,2146194,30434,3163,6564,2111,Central,572.99,0.71,0.045,43.2
U03057,73755,9003,4313,1330524,52751,2613,46319,3513,East,2161.56,0.389,0.236,17.7
U03058,194570,1731,2984,1695468,27133,2887,20012,1241,West,941.11,0.604,0.286,31.4
U03059,136751,7000,504,4053671,76892,9243,18401,4948,East,3245.39,0.672,0.101,25.1
U03060,124219,1117,3927,887556,152211,6874,46165,4853,North,1327.17,0.504,0.286,24.5
U03061,154201,7658,2295,2796187,107472,3562,7437,79,Central,2161.81,0.879,0.176,31.9
U03062,191247,880,373,414737,40038,6054,23453,2016,East,321.53,0.58,0.028,25.6
U03063,63681,2169,1839,3625390,64012,1591,1454,1311,East,6195.55,0.47,0.105,16.0
U03064,353555,3918,1014,749340,134008,1830,25578,4353,South,401.46,0.417,0.121,35.5
U03065,275142,6947,4932,4697867,95757,983,16250,3931,North,1881.44,0.441,0.294,34.0
U03066,414643,464,4547,4410037,91986,4263,37015,3364,North,1174.49,0.337,0.074,37.3
U03067,352528,2580,530,4277486,173002,6190,25611,3677,East,1458.74,0.227,0.166,32.6
U03068,74564,3343,2861,1742861,163833,5085,31261,3994,South,3435.96,0.27,0.272,16.1
U03069,35012,7312,35,3911687,48819,5581,45038,3678,East,11869.25,0.422,0.201,15.0
U03070,211433,9615,2288,672860,140853,1630,47522,3355,Central,651.33,0.611,0.309,33.2
U03071,240587,6145,779,1448243,158251,6477,10822,4912,West,930.84,0.515,0.337,33.9
U03072,120162,5079,3738,662492,179996,5527,25103,2757,West,1300.29,0.484,0.086,19.8
U03073,391116,3369,360,270415,52789,9580,39064,506,West,136.62,0.874,0.32,51.3
U03074,290812,8228,4512,1835130,145597,2470,6367,2144,North,881.36,0.787,0.231,40.7
U03075,374007,1081,1155,2873222,37389,601,24045,3385,West,818.21,0.267,0.403,39.6
U03076,54549,1301,1315,4311966,88911,4551,27857,4377,Central,8719.56,0.591,0.086,17.4
U03077,407545,2019,4428,172565,14531,1976,43376,3216,Central,60.17,0.213,0.172,36.2
U03078,103084,2688,4507,2034966,120766,1748,4413,1422,North,2559.83,0.504,0.136,20.0
U03079,224147,4621,479,3570948,136840,2338,43153,1052,North,1898.37,0.175,0.085,20.9
U03080,219713,9465,543,1007724,89359,6799,11892,4201,Central,662.01,0.329,0.208,26.1
U03081,410287,6507,4267,3684108,82326,4270,42884,1088,West,998.26,0.575,0.111,42.5
U03082,138459,3841,4888,2850797,48404,8741,32735,164,North,2233.73,0.359,0.117,19.2
U03083,120414,2123,2443,2814556,154085,1210,20067,3261,Central,2977.19,0.234,0.24,17.9
U03084,169847,6487,824,624600,182069,9319,6692,2618,Central,903.72,0.312,0.373,25.6
U03085,180437,2538,763,840759,26534,4098,17310,3282,South,539.48,0.261,0.373,25.3
U03086,90883,9761,1331,4386904,55168,5337,36999,2322,South,5130.43,0.532,0.132,19.7
U03087,88218,4782,3426,4378607,120670,8161,10364,3012,West,5647.26,0.691,0.108,22.2
U03088,115707,5512,482,2262621,73158,4916,33482,1772,South,2271.59,0.411,0.201,20.4
U03089,233768,9035,3207,2979606,2597,1636,11421,2325,North,1280.15,0.656,0.246,34.4
U03090,171710,3060,4018,2709833,4173,2405,4059,869,West,1590.29,0.335,0.122,21.2
U03091,196060,4723,718,2574459,46765,9165,30811,3445,East,1432.35,0.43,0.191,26.2
U03092,359542,5324,4921,3561105,193520,697,40624,2974,South,1259.57,0.807,0.331,47.9
U03093,120501,2718,4937,2837958,121929,9112,48097,1629,South,2861.03,0.414,0.19,20.5
U03094,454950,555,1484,626288,51049,6750,25094,2869,East,193.76,0.664,0.153,48.2
U03095,375902,2844,560,414435,11207,5129,30297,1201,South,125.16,0.306,0.493,42.3
U03096,87384,1132,1628,4251254,151237,3160,34068,3679,North,5730.32,0.446,0.282,20.7
U03097,156957,6760,1291,3702185,75445,8601,20615,2989,West,2599.05,0.278,0.233,21.2
U03098,91816,81,1394,993744,78736,325,1816,3279,South,1511.08,0.463,0.063,17.0
U03099,136438,3171,4624,303877,112332,7115,12121,3097,East,634.38,0.498,0.152,22.6
U03100,182779,8843,774,1097450,45683,2098,18959,4208,South,725.39,0.601,0.362,32.1
U03101,65488,5690,1585,2891940,145517,3567,32598,4066,North,5526.92,0.334,0.007,11.5
U03102,7266,6716,3937,2919131,62740,638,15245,1391,East,44486.46,0.417,0.224,13.8
U03103,219438,6688,287,846285,141131,5617,10547,2097,West,707.23,0.688,0.276,34.6
U03104,350510,2990,303,880962,103470,1475,45260,2740,East,398.94,0.208,0.251,33.7
U03105,151517,6326,1509,1038509,29636,1166,4668,3827,East,783.2,0.0,0.164,13.9
U03106,430235,2219,4838,2215774,124682,3287,39409,227,West,659.91,0.319,0.224,41.0
U03107,184667,6358,4197,1166271,15034,4957,4676,4591,North,672.26,0.572,0.311,30.6
U03108,450403,6833,4636,2281644,143007,9448,16024,1597,West,665.33,0.467,0.092,42.7
U03109,118036,8762,4319,71528,75271,8299,42522,2145,Central,379.44,0.259,0.242,18.3
U03110,269689,9196,592,4680556,134096,4004,42089,1339,North,1984.14,0.464,0.303,34.2
U03111,381589,249,2004,4459194,48161,5852,19112,2726,Central,1231.69,0.377,0.242,39.1
U03112,29566,2998,2647,1693091,81429,7700,879,1381,East,7103.31,0.137,0.242,9.7
U03113,46500500,5475,832,4021176,61138,3820,47017,4554,South,930.5,0.382,0.091,42.0
U03114,182511,3222,4964,2676710,50184,7679,44429,1611,South,1604.08,0.599,0.506,34.9
U03115,248991,6189,3015,156432,68496,6635,24837,1522,Central,200.37,0.394,0.175,28.8
U03116,314238,8543,4263,1423442,10752,7030,1427,126,East,470.09,0.147,0.043,25.8
U03117,321517,2587,1293,284930,79435,9768,34575,3621,Central,212.15,0.795,0.34,45.2
U03118,11883,8934,3575,3539915,24626,3765,39153,4585,West,4696.451453900709,0.251,0.035,6.9
U03119,433592,8821,529,3914384,103720,674,41347,2898,East,1022.38,0.525,0.102,42.9
U03120,311821,9141,112,3085747,18124,5363,36546,4545,North,1018.65,0.617,0.477,43.7
U03121,499414,744,3203,34016,1860,3303,43724,2087,Central,8.67,0.534,0.098,47.6
U03122,235782,2938,341,1180114,87811,589,25518,3475,South,686.72,0.404,0.19,28.4
U03123,306777,1249,1380,2344994,59600,1559,8127,4325,West,861.53,0.087,0.164,26.5
U03124,220559,1211,3970,723243,175375,5336,34469,3707,North,725.48,0.684,0.272,34.6
U03125,444895,540,2488,536486,52873,9569,10833,808,Central,180.01,0.217,0.155,38.6
U03126,416202,4405,1882,1521777,79864,3384,31494,4854,North,461.58,0.644,0.154,45.1
U03127,454308,881,1452,2958161,47244,5459,7504,205,North,703.13,0.672,0.053,46.3
U03128,252165,2964,3342,442516,177894,1772,1963,611,South,528.22,0.206,0.412,30.0
U03129,395736,9813,4772,4991702,157723,1296,22277,1059,West,1460.65,0.203,0.393,39.6
U03130,179429,8839,3695,2295097,34396,7823,29601,3609,Central,1374.95,0.371,0.097,21.9
U03131,230492,9371,1794,860107,50259,6121,7751,4385,South,482.18,0.634,0.078,30.4
U03132,380120,375,2110,100297,37287,1895,39243,2711,East,75.43,0.33,0.248,38.2
U03133,40622,6612,515,4783419,30192,5004,32543,1737,West,12146.76,0.469,0.281,18.0
U03134,355259,6342,716,2972917,48150,5801,40021,2312,Central,904.6,0.35,0.243,36.7
U03135,7951,1336,1340,4327392,170365,593,18141,3429,South,65131.0,0.607,0.275,18.9
U03136,290346,9062,1933,3883309,91765,3001,32960,1108,North,1495.5,0.323,0.115,29.1
U03137,238626,4049,4950,4929274,76588,8645,48203,1177,West,2226.16,0.306,0.137,25.6
U03138,234365,9766,4355,4448719,38160,3628,9112,1487,North,4696.451453900709,0.244,0.168,24.7
U03139,247182,1148,565,3830943,36806,7091,40829,2469,Central,1624.29,0.237,0.224,26.5
